id,complaint_id,raw_text,address,ward_name,ward_id,zone,category,urgency_score,status,officer_id,department,filed_date,resolved_date,resolution_days,is_fake_resolution,is_affluent_ward,source,predicted_category,confidence,ai_urgency_score,latitude,longitude
85.0,SYN99D9E8,Footpath trees cut by neighbour for construction. Encroachment on public footpath land. BBMP tree officer not responding to complaint filed 2 months ago.,"77, Borewell Road, Koramangala, Bengaluru",Koramangala,151.0,South,Encroachment,38.0,open,,Town Planning,2026-01-30 12:55:24,,,False,True,synthetic,,,,,
86.0,SYN1085F4,Dead cow lying near bus stop for 4 days. BBMP not removing despite multiple calls to helpline. Terrible stench and disease risk to nearby residents.,"63, Tumkur Road, Govindrajnagar, Bengaluru",Govindrajnagar,57.0,West,Sanitation,70.0,open,,SWM,2025-12-23 12:55:24,,,False,False,synthetic,,,,,
87.0,SYNCB6A57,Tar road near RT Nagar completely damaged. Only gravel and mud visible. During rains water logging happens and road becomes unusable. Immediate repair needed.,"282, 100 Feet Road, RT Nagar, Bengaluru",RT Nagar,25.0,North,Road,64.0,open,,Engineering,2026-01-01 12:55:24,,,False,False,synthetic,,,,,
88.0,SYNF6374B,Electricity bill doubled without any increase in consumption. Meter tampering suspected. BESCOM officials dismissing complaint without proper investigation.,"52, Old Airport Road, Dasarahalli, Bengaluru",Dasarahalli,4.0,West,Electricity,28.0,resolved,OFF904,BESCOM,2026-02-22 12:55:24,2026-03-04 12:55:24,10.0,False,False,synthetic,,,,,
89.0,SYN884834,Garbage collector demanding Rs 100 per month extra beyond BBMP charges to collect from doorstep. Threatening to stop service if not paid. This is corruption.,"297, 3rd Block Main Road, Whitefield, Bengaluru",Whitefield,84.0,East,Sanitation,37.0,resolved,OFF679,SWM,2025-12-14 12:55:24,2025-12-17 12:55:24,3.0,False,True,synthetic,,,,,
90.0,SYNA9C0D8,Blocked drain near KR Puram leading to water logging on road for 6 days after rain. Two wheelers falling daily. Children unable to go to school.,"235, Mysore Road, KR Puram, Bengaluru",KR Puram,94.0,East,Drainage,88.0,resolved,OFF246,Engineering,2025-11-21 12:55:24,2025-12-24 12:55:24,33.0,False,False,synthetic,,,,,
91.0,SYN89ED1F,High tension wire passing over residential area in Jayanagar at unsafe height. Coconut trees touching the wire. Risk of short circuit and fire.,"265, CMH Road, Jayanagar, Bengaluru",Jayanagar,172.0,South,Electricity,84.0,resolved,OFF180,BESCOM,2025-12-09 12:55:24,2025-12-11 12:55:24,2.0,False,True,synthetic,,,,,
92.0,SYNBBD48C,Diesel generator at commercial building on Old Airport Road running all night creating unbearable noise. Air and noise pollution affecting residents of Whitefield.,"203, Old Airport Road, Whitefield, Bengaluru",Whitefield,84.0,East,Noise,23.0,open,,Health,2026-03-06 12:55:24,,,False,True,synthetic,,,,,
93.0,SYNE5810A,Garbage segregation not being done by BBMP collection vehicle. Wet and dry waste being mixed despite our segregation efforts. Making citizens efforts pointless.,"158, 9th Main, Koramangala, Bengaluru",Koramangala,151.0,South,Sanitation,37.0,open,,SWM,2025-12-25 12:55:24,,,False,True,synthetic,,,,,
94.0,SYN0C1ABF,Road divider near mosque broken and lying on road. Sharp concrete pieces causing tyre punctures to passing vehicles. BBMP not responding to complaints.,"1, Sarjapur Road, JP Nagar, Bengaluru",JP Nagar,184.0,South,Road,54.0,open,,Engineering,2025-11-28 12:55:24,,,False,True,synthetic,,,,,
95.0,SYN48DB60,Open garbage dumping happening near Whitefield Main Road by outsiders. BBMP has not put up any fencing or signboard. Area turning into permanent garbage dump.,"6, Whitefield Main Road, Shivajinagar, Bengaluru",Shivajinagar,73.0,Central,Sanitation,37.0,resolved,OFF749,SWM,2025-11-13 12:55:24,2025-12-10 12:55:24,27.0,False,False,synthetic,,,,,
96.0,SYN5BF837,Construction debris dumped on 80 Feet Road for 8 days by contractor. Half the road blocked. Traffic situation has become chaotic. Contractor not removing despite repeated requests.,"49, 80 Feet Road, Banashankari, Bengaluru",Banashankari,165.0,South,Road,67.0,resolved,OFF640,Engineering,2026-01-08 12:55:24,2026-02-21 12:55:24,44.0,False,False,synthetic,,,,,
97.0,SYNBB9ACD,Auto repair workshop on MG Road near residential area making loud noise from 6 AM to 10 PM. BBMP issued notice but workshop continues operating without action.,"35, MG Road, Rajajinagar, Bengaluru",Rajajinagar,67.0,West,Noise,10.0,open,,Health,2025-12-15 12:55:24,,,False,False,synthetic,,,,,
98.0,SYN19B4A9,Nala near Shivajinagar completely choked with garbage and debris. Overflows into residential area during rains. Has not been desilted for years.,"115, 8th Cross, Shivajinagar, Bengaluru",Shivajinagar,73.0,Central,Drainage,54.0,open,,Engineering,2025-12-22 12:55:24,,,False,False,synthetic,,,,,
99.0,SYNC9C516,Compost pit near Channasandra overflowing and spreading onto footpath and road. Has not been cleared for 54 days. Unbearable stench for residents.,"235, 8th Cross, Channasandra, Bengaluru",Channasandra,92.0,East,Sanitation,68.0,resolved,OFF189,SWM,2025-12-16 12:55:24,2025-12-28 12:55:24,12.0,True,False,synthetic,,,,,
100.0,SYN6EE5C9,Government land near Hennur Road encroached. Compound wall being built on BBMP road margin. Construction happening without any plan approval or permission.,"58, Hennur Road, Chikkabettahalli, Bengaluru",Chikkabettahalli,8.0,North,Encroachment,12.0,open,,Town Planning,2025-12-03 12:55:24,,,False,False,synthetic,,,,,
101.0,SYNC50433,Unauthorized event hall near BTM Layout conducting events with loud music on weeknights. No permission from BBMP. Residents unable to sleep.,"77, Old Airport Road, BTM Layout, Bengaluru",BTM Layout,168.0,South,Noise,14.0,open,,Health,2026-01-09 12:55:24,,,False,False,synthetic,,,,,
102.0,SYN24EB63,Overflowing garbage bin near mosque on 2nd Main Road has not been emptied for 3 days. Terrible stench affecting entire locality. Stray animals scattering garbage.,"125, 2nd Main Road, Marathahalli, Bengaluru",Marathahalli,85.0,East,Sanitation,63.0,open,,SWM,2026-01-24 12:55:24,,,False,False,synthetic,,,,,
103.0,SYN654A08,Dirty and smelly water coming from taps in BTM Layout since 17 days. Suspected sewage contamination. Children and elderly residents getting sick.,"160, Borewell Road, BTM Layout, Bengaluru",BTM Layout,168.0,South,Water,23.0,open,,BWSSB,2026-03-01 12:55:24,,,False,False,synthetic,,,,,
104.0,SYN239955,Auto repair workshop on Bannerghatta Road near residential area making loud noise from 6 AM to 10 PM. BBMP issued notice but workshop continues operating without action.,"207, Bannerghatta Road, Marathahalli, Bengaluru",Marathahalli,85.0,East,Noise,18.0,resolved,OFF247,Health,2026-01-22 12:55:24,2026-05-25 12:55:24,123.0,True,False,synthetic,,,,,
105.0,SYN435838,No water supply in Govindrajnagar for past 19 days. Residents buying water tankers at Rs 800 per trip. BWSSB not responding. Please take immediate action.,"28, HAL Airport Road, Govindrajnagar, Bengaluru",Govindrajnagar,57.0,West,Water,48.0,open,,BWSSB,2026-02-19 12:55:24,,,False,False,synthetic,,,,,
106.0,SYN78D795,Open water sump near petrol bunk has mosquito breeding. Kids playing nearby at risk. Sump has been open for 41 days without any action from authorities.,"200, 3rd Block Main Road, Rajarajeswari Nagar, Bengaluru",Rajarajeswari Nagar,155.0,West,Water,33.0,resolved,OFF526,BWSSB,2025-11-23 12:55:24,2025-12-15 12:55:24,22.0,False,False,synthetic,,,,,
107.0,SYNA26E0E,Nala near Rajajinagar completely choked with garbage and debris. Overflows into residential area during rains. Has not been desilted for years.,"146, 3rd Block Main Road, Rajajinagar, Bengaluru",Rajajinagar,67.0,West,Drainage,52.0,resolved,OFF358,Engineering,2025-12-22 12:55:24,2026-01-09 12:55:24,18.0,False,False,synthetic,,,,,
108.0,SYN167163,Road widening work started near temple but abandoned midway for 8 days. Half dug road causing severe traffic congestion and accidents.,"246, 80 Feet Road, Malleswaram, Bengaluru",Malleswaram,44.0,West,Road,89.0,resolved,OFF304,Engineering,2026-02-03 12:55:24,2026-02-10 12:55:24,7.0,False,True,synthetic,,,,,
109.0,SYN20F2B6,Stormwater drain on Brigade Road has no cover. Open drain is dangerous especially for children and two wheeler riders. Covered only 2 years ago but cover missing again.,"20, Brigade Road, Nagawara, Bengaluru",Nagawara,24.0,North,Road,84.0,resolved,OFF158,Engineering,2026-02-05 12:55:24,2026-02-20 12:55:24,15.0,False,False,synthetic,,,,,
110.0,SYNF73ACD,Overflowing garbage bin near railway crossing on HAL Airport Road has not been emptied for 46 days. Terrible stench affecting entire locality. Stray animals scattering garbage.,"181, HAL Airport Road, Jayanagar, Bengaluru",Jayanagar,172.0,South,Sanitation,53.0,open,,SWM,2025-12-13 12:55:24,,,False,True,synthetic,,,,,
111.0,SYNFE38DE,Water pipe burst near church on Borewell Road. Massive water wastage happening for 14 days. Road also getting damaged due to water logging.,"39, Borewell Road, RT Nagar, Bengaluru",RT Nagar,25.0,North,Water,66.0,resolved,OFF937,BWSSB,2025-11-15 12:55:24,2025-11-29 12:55:24,14.0,False,False,synthetic,,,,,
112.0,SYN9E4C64,Underground water tank on Tumkur Road has crack. Water seeping out for weeks. Request immediate repair before tank collapses and causes accident.,"52, Tumkur Road, RT Nagar, Bengaluru",RT Nagar,25.0,North,Water,72.0,resolved,OFF708,BWSSB,2025-11-29 12:55:24,2025-12-09 12:55:24,10.0,True,False,synthetic,,,,,
113.0,SYN8ED561,Commercial establishment near primary health centre dumping garbage on road at night. BBMP enforcement not taking action despite complaints. Need CCTV monitoring.,"193, CMH Road, Hebbal, Bengaluru",Hebbal,16.0,North,Sanitation,32.0,resolved,OFF160,SWM,2025-11-24 12:55:24,2025-12-12 12:55:24,18.0,False,False,synthetic,,,,,
114.0,SYNCE2605,Naala encroachment near 8th Cross by plot owner. Sewage now backing up into adjacent plots during rain. BBMP survey team visited but no action in 43 days.,"3, 8th Cross, JP Nagar, Bengaluru",JP Nagar,184.0,South,Encroachment,23.0,resolved,OFF671,Town Planning,2025-11-27 12:55:24,2025-12-18 12:55:24,21.0,False,True,synthetic,,,,,
115.0,SYN605317,Hanging live electric wire near 1st Main Road close to temple for 29 days. Extremely dangerous. Children playing nearby. BESCOM not responding to complaint.,"130, 1st Main Road, Indiranagar, Bengaluru",Indiranagar,80.0,East,Electricity,88.0,resolved,OFF463,BESCOM,2026-02-28 12:55:24,2026-03-03 12:55:24,3.0,False,True,synthetic,,,,,
116.0,SYN99DBD6,Transformer near primary health centre sparking and making loud noise for 28 days. Residents afraid it will catch fire. BESCOM lineman visited but did not fix.,"155, 1st Main Road, Chikkabettahalli, Bengaluru",Chikkabettahalli,8.0,North,Electricity,95.0,resolved,OFF645,BESCOM,2025-11-28 12:55:24,2025-12-13 12:55:24,15.0,False,False,synthetic,,,,,
117.0,REAL020,Street dogs menace in our area. Dogs chasing vehicles and biting residents. Dangerous to go outside after evening. BBMP animal control not responding despite multiple calls.,"Yelahanka New Town, Bangalore",Yelahanka,5.0,North,Other,75.0,open,,General,2025-05-11 12:55:24,,,False,False,real,,,,,
118.0,SYN1DD54A,Deep crater near SBI branch on HAL Airport Road filled with rainwater. Looks like normal puddle but is actually 2 feet deep. Already caused 2 bike accidents this week.,"225, HAL Airport Road, Sadashivanagar, Bengaluru",Sadashivanagar,3.0,West,Road,85.0,open,,Engineering,2026-02-23 12:55:24,,,False,True,synthetic,,,,,
119.0,SYNFDDF02,Streetlight not working on Bellary Road near BBMP park for past 21 days. Area is completely dark at night. Women and elderly residents afraid to step out.,"123, Bellary Road, Shivajinagar, Bengaluru",Shivajinagar,73.0,Central,Road,59.0,resolved,OFF826,Engineering,2026-01-15 12:55:24,2026-02-02 12:55:24,18.0,False,False,synthetic,,,,,
120.0,SYNACFEE7,Unauthorized event hall near Hebbal conducting events with loud music on weeknights. No permission from BBMP. Residents unable to sleep.,"264, 3rd Block Main Road, Hebbal, Bengaluru",Hebbal,16.0,North,Noise,27.0,open,,Health,2026-02-21 12:55:24,,,False,False,synthetic,,,,,
121.0,SYN08A8EA,Construction debris dumped on Borewell Road for 16 days by contractor. Half the road blocked. Traffic situation has become chaotic. Contractor not removing despite repeated requests.,"221, Borewell Road, Koramangala, Bengaluru",Koramangala,151.0,South,Road,43.0,resolved,OFF289,Engineering,2026-02-04 12:55:24,2026-02-10 12:55:24,6.0,False,True,synthetic,,,,,
122.0,SYNEE845F,Drainage work done near bus terminus but not connected to main drain. Water accumulating and stagnating for 12 days. Work appears to be substandard.,"131, MG Road, Govindrajnagar, Bengaluru",Govindrajnagar,57.0,West,Drainage,23.0,open,,Engineering,2026-02-27 12:55:24,,,False,False,synthetic,,,,,
123.0,SYNEC203E,Naala encroachment near Bannerghatta Road by plot owner. Sewage now backing up into adjacent plots during rain. BBMP survey team visited but no action in 5 days.,"223, Bannerghatta Road, JP Nagar, Bengaluru",JP Nagar,184.0,South,Encroachment,29.0,resolved,OFF381,Town Planning,2025-12-09 12:55:24,2025-12-30 12:55:24,21.0,False,True,synthetic,,,,,
124.0,SYN9C9011,Deep crater near government school on CMH Road filled with rainwater. Looks like normal puddle but is actually 2 feet deep. Already caused 2 bike accidents this week.,"178, CMH Road, Rajarajeswari Nagar, Bengaluru",Rajarajeswari Nagar,155.0,West,Road,81.0,open,,Engineering,2026-01-01 12:55:24,,,False,False,synthetic,,,,,
125.0,SYN361DF1,Footpath near Residency Road completely encroached by permanent vendor stalls. Pedestrians forced to walk on road. BBMP inspection team visited but no action taken.,"120, Residency Road, Shivajinagar, Bengaluru",Shivajinagar,73.0,Central,Encroachment,25.0,open,,Town Planning,2026-01-21 12:55:24,,,False,False,synthetic,,,,,
126.0,SYN81931C,Power cuts in Rajarajeswari Nagar every day for 18 to 6 hours. BESCOM not giving any schedule. Work from home professionals and students severely affected.,"284, CMH Road, Rajarajeswari Nagar, Bengaluru",Rajarajeswari Nagar,155.0,West,Electricity,12.0,open,,BESCOM,2026-02-04 12:55:24,,,False,False,synthetic,,,,,
127.0,REAL018,Irregular and insufficient water supply in area. Residents facing severe water shortage and buying tankers. Issue persists despite multiple complaints to BWSSB and BBMP.,"BTM 2nd Stage, Kuvempu Nagar, Bangalore",BTM Layout,168.0,South,Water,59.0,open,,BWSSB,2025-09-02 12:55:24,,,False,False,real,,,,,
128.0,SYN325C35,Hanging live electric wire near Panathur Road close to metro station for 10 days. Extremely dangerous. Children playing nearby. BESCOM not responding to complaint.,"43, Panathur Road, BTM Layout, Bengaluru",BTM Layout,168.0,South,Electricity,71.0,resolved,OFF526,BESCOM,2025-12-08 12:55:24,2025-12-13 12:55:24,5.0,False,False,synthetic,,,,,
129.0,REAL013,Waste management scavenger demanding money to collect garbage and pestering residents repeatedly. Harassment going on for 3 months. Please take action against this pourakarmika.,"8th Cross Kanaka Nagar, Hebbal, Bangalore 560032",Hebbal,16.0,North,Sanitation,88.0,open,,SWM,2025-08-05 12:55:24,,,False,False,real,,,,,
130.0,SYNBFFFE2,Power cuts in Rajarajeswari Nagar every day for 59 to 6 hours. BESCOM not giving any schedule. Work from home professionals and students severely affected.,"26, Hosur Road, Rajarajeswari Nagar, Bengaluru",Rajarajeswari Nagar,155.0,West,Electricity,24.0,open,,BESCOM,2025-11-26 12:55:24,,,False,False,synthetic,,,,,
131.0,SYNC803B9,Power cuts in Nagawara every day for 60 to 6 hours. BESCOM not giving any schedule. Work from home professionals and students severely affected.,"269, Varthur Road, Nagawara, Bengaluru",Nagawara,24.0,North,Electricity,33.0,open,,BESCOM,2026-01-07 12:55:24,,,False,False,synthetic,,,,,
132.0,SYN19E243,Loudspeaker from commercial establishment near bus stop playing music at high volume till midnight every day. Police and BBMP both not taking action.,"61, Mysore Road, Bommanahalli, Bengaluru",Bommanahalli,174.0,South,Noise,37.0,open,,Health,2026-02-07 12:55:24,,,False,False,synthetic,,,,,
133.0,SYN64C311,Dead cow lying near temple for 19 days. BBMP not removing despite multiple calls to helpline. Terrible stench and disease risk to nearby residents.,"27, Tumkur Road, Bommanahalli, Bengaluru",Bommanahalli,174.0,South,Sanitation,63.0,resolved,OFF650,SWM,2026-01-29 12:55:24,2026-03-25 12:55:24,55.0,True,False,synthetic,,,,,
134.0,SYN6EDCAE,Road divider near primary health centre broken and lying on road. Sharp concrete pieces causing tyre punctures to passing vehicles. BBMP not responding to complaints.,"93, Whitefield Main Road, Banashankari, Bengaluru",Banashankari,165.0,South,Road,45.0,open,,Engineering,2025-12-06 12:55:24,,,False,False,synthetic,,,,,
